photo-count,list-view-price,list-view-date,left,celly,celly 2,celly 3,celly 4,list-view-header,list-view-location,img-wrp href,he-lazy-image src,he-lazy-image src 2,city,district,neighborhood,room,living_room,area,age,floor,price
20,25000,03-04-2024,Kiralık Daire,3 +                        1,160 m²,30                       Yaşında,3. Kat,Hatay Bahçeli Evler Cadde Üstü 3+1 Asansörlü Doğalgazlı 150 M2 Daire,"Karabağlar, Bahçelievler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/7/4/5/4/2/4/c67757e8-248a-4cd2-ba18-a2887730ebd5.jpg,,izmir,karabaglar,bahcelievler,3,1,160,30,3,25000
10,15000,25-03-2024,Kiralık Daire,3 +                        1,130 m²,19                       Yaşında,0. Kat,Karabaglar Yeşilyurt Arap Hasan Mh Ful Esyali Kiralik Daire,"Karabağlar, Arap Hasan Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turpa-guven-gayrimenkul-130288,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/7/6/5/3/2/4/1710420711343-42356776.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/8/2/0/3/1/1bd08d7e-b9b7-4047-93f8-4562325bd584.jpg,izmir,karabaglar,arap_hasan,3,1,130,19,0,15000
20,18500,06-03-2024,Kiralık Daire,2 +                        1,90 m²,5                       Yaşında,5. Kat,Karşıyaka Yalı Mah.Kiralık Daire,"Karşıyaka, Yalı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/0/1/1/3/2/4/2d217938-812b-49a6-8012-eab9310f0bb7.jpeg,,izmir,karsiyaka,yali,2,1,90,5,5,18500
20,20000,31-03-2024,Kiralık Daire,2 +                        1,100 m²,25                       Yaşında,0. Kat,Göztepe’de Full Eşyalı Daire,"Konak, Güzelyalı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/9/5/8/2/2/4/1709230688-041049-42285998.jpeg,,izmir,konak,guzelyali,2,1,100,25,0,20000
10,8000,05-04-2024,Kiralık Daire,1 +                        1,60 m²,10                       Yaşında,5. Kat,En Plus Gayrimenkulden Hürriyet Mahallesinde Eşyalı Kiralık Çatı Katı,"Ödemiş, Hürriyet Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/3/6/8/3/1/4/1693507458-736374-41386300.jpeg,,izmir,odemis,hurriyet,1,1,60,10,5,8000
15,35000,05-04-2024,Kiralık Villa,4 +                        1,180 m²,20                       Yaşında,2. Kat,İzmir Güzelbahçe Kahramandere 4+1 Villa,"Güzelbahçe, Kahramandere Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/5/1/6/4/2/4/1712301356931-42461549.jpg,,izmir,guzelbahce,kahramandere,4,1,180,20,2,35000
18,20000,02-04-2024,Kiralık Daire,2 +                        1,90 m²,2                       Yaşında,3. Kat,Buca Çamlıpınar 2+1 Doğalgazlı Kiralık Daire,"Buca, Çamlıpınar Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/derin-gayrimenkul-144406,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/6/8/4/4/2/4/1712062684-089007-42448636.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/4/4/4/1/60ddf653-10e1-4290-a683-b1f88c72df84.jpg,izmir,buca,camlipinar,2,1,90,2,3,20000
30,23000,02-04-2024,Kiralık Daire,3 +                        1,130 m²,4                       Yaşında,3. Kat,Çiğli Uğur Mumcu / Tanem Apartmanında 3+1 140m2 Kiralık Daire,"Çiğli, Uğur Mumcu Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/startkey-macro-143949,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/4/4/4/4/2/4/3fdb44f8-3721-4f19-9f0e-c1e0e69155ea.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/4/9/3/4/1/91ef5951-b7cf-4aa2-aca3-e3b7c32c1ee2.jpg,izmir,cigli,ugur_mumcu,3,1,130,4,3,23000
31,20000,10-04-2024,Kiralık Daire,1 +                        1,60 m²,11                       Yaşında,0. Kat,Loyaltim Gayrimenkulden Balçovada Eşyalı Bahçe Kull. Kiralık,"Balçova, Teleferik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/loyaltim-gayrimenkul-144295,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/5/8/3/4/2/4/cd9f0246-7075-4a02-8d8d-99081a2fe0e0.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/2/4/4/1/e9ff0a40-8e5b-42ec-aa29-9be09f4b013c.jpg,izmir,balcova,teleferik,1,1,60,11,0,20000
17,13000,07-04-2024,Kiralık Daire,3 +                        1,160 m²,0 Yaşında,-1. Kat,Kazım Dirik Mh. 3+1 160 M2 Kiralık Daire Foça Bağarası,"Foça, Kazım Dirik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/bagarasi-emlak-141712,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/9/9/6/3/2/4/1712312283-500715-42369948.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/1/7/1/4/1/50a5be5e-a286-4ace-9c43-e49a3191fea4.jpg,izmir,foca,kazim_dirik,3,1,160,0,-1,13000
17,13000,16-03-2024,Kiralık Daire,2 +                        1,95 m²,35                       Yaşında,1. Kat,Gülyaka Mah.De Cadde Yakını Arakat Eşyalı 2+1 Daire,"Karabağlar, Gülyaka Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/akalin-insaat-gayrimenkul-140060,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/8/5/6/3/2/4/017c4b30-b643-4588-9004-b5bcf665e08c.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/6/0/0/4/1/57cbaca5-b99f-4a40-b54e-14b76f18730a.jpg,izmir,karabaglar,gulyaka,2,1,95,35,1,13000
45,25000,14-03-2024,Kiralık Daire,3 +                        1,200 m²,22                       Yaşında,2. Kat,9 Eylul Hastane Yakini Ferah Köse Daire,"Narlıdere, Ilıca Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/3/5/9/2/2/4/1709386759718-42295380.jpg,,izmir,narlidere,ilica,3,1,200,22,2,25000
40,10999,29-03-2024,Kiralık Daire,3 +                        1,125 m²,49                       Yaşında,3. Kat,"Altıntaş'ta, Üst Geçit Yanında, Cadde Gören Ferah Daire...","Konak, Atilla Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/8/8/8/2/2/4/a7e7f2f3-6774-47cb-a56e-f60ab3aa6982.jpg,,izmir,konak,atilla,3,1,125,49,3,10999
18,21000,14-04-2024,Kiralık Daire,2 +                        1,80 m²,2                       Yaşında,1. Kat,Hatay'da Sıfır Binada Lüx 2+1 80m2 Dublex Doğalgazlı Daire,"Konak, Murat Reis Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/3/4/3/2/2/4/4adb1967-7921-49e1-aeac-cd35a64257be.jpeg,,izmir,konak,murat_reis,2,1,80,2,1,21000
16,16000,30-03-2024,Kiralık Daire,3 +                        1,100 m²,30                       Yaşında,1. Kat,Onur Mh.Ekonomi Yakını 3+1 Yüksek Giriş Kiralık Daire,"Balçova, Onur Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/5/0/9/0/2/4/978d4fdb-c441-4896-b8e0-8a803ec17c2e.jpg,,izmir,balcova,onur,3,1,100,30,1,16000
50,15000,01-03-2024,Kiralık Daire,3 +                        1,170 m²,1                       Yaşında,2. Kat,Menderes Küner Kavşağına 200m Sıfır Arakat Kiralık Daire Kod828,"Menderes, Develi Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/1/1/7/9/1/4/7b6e84cb-4281-42ed-8c7b-800f244bf769.jpg,,izmir,menderes,develi,3,1,170,1,2,15000
21,20000,28-03-2024,Kiralık Daire,2 +                        1,85 m²,32                       Yaşında,5. Kat,Eski Foça'da Sahile Yakın 2+1 Eşyalı Daire,"Foça, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/startkey-1872-gayrimenkul-141619,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/5/6/5/3/2/4/0eeede8e-c5e8-440b-8251-1b4be538ca7a.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/6/1/4/1/2040b5a6-c4ac-4ce3-b35b-969f7f261962.jpg,izmir,foca,ataturk,2,1,85,32,5,20000
30,14000,12-03-2024,Kiralık Daire,3 +                        1,145 m²,1                       Yaşında,6. Kat,Ayrancılar Grand Towers Kiralık 3+1 Lüks Daire,"Torbalı, İnönü Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/2/6/4/3/2/4/c431dd41-bf9a-4957-a6d0-e2a2a04dda6b.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg,izmir,torbali,inonu,3,1,145,1,6,14000
21,13000,09-04-2024,Kiralık Daire,1 +                        1,45 m²,6                       Yaşında,3. Kat,Güneş Gayrimenkul'den Site İçinde 1+1 Eşyalı Doğalgazlı Kiralık Daire,"Buca, Atatürk Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/6/3/2/3/2/4/ce4addcc-c557-4ed0-8e01-c83cb11c8a32.jpg,,izmir,buca,ataturk,1,1,45,6,3,13000
35,25000,14-04-2024,Kiralık Daire,1 +                        1,78 m²,4                       Yaşında,4. Kat,Bornova Narova 4.Etapta Eşyalı Kiralık Geniş 1+1 Daire,"Bornova, Karacaoğlan Mahallesi",,,,izmir,bornova,karacaoglan,1,1,78,4,4,25000
17,15000,04-04-2024,Kiralık Daire,2 +                        1,75 m²,39                       Yaşında,4. Kat,"Poligon'da, İçi Yapılı, Balkonlu, Klimalı, 2+1 Daire","Karabağlar, Poligon Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/0/3/5/4/2/4/4b480483-6f87-4513-b079-e3feed56d5e3.jpg,,izmir,karabaglar,poligon,2,1,75,39,4,15000
17,13000,04-04-2024,Kiralık Daire,2 +                        1,85 m²,30                       Yaşında,1. Kat,Konak Fahih Mahallesinde Eşyalı Kiralık Dubleks Daire,"Konak, Akın Simav Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/1/4/0/0/4/34d1c613-a60b-4c6f-9a3f-bbebf79d719b.jpg,,izmir,konak,akin_simav,2,1,85,30,1,13000
11,18000,15-04-2024,Kiralık Daire,2 +                        1,100 m²,21                       Yaşında,2. Kat,Ordu Caddesi Full Eşyalı Kiralık Daire,"Karabağlar, Doğanay Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/7/1/4/2/4/0adfbdca-c00a-4cd6-8703-b5ad0ab9ed55.jpg,,izmir,karabaglar,doganay,2,1,100,21,2,18000
11,22500,04-04-2024,Kiralık Daire,2 +                        1,100 m²,30                       Yaşında,6. Kat,Kıbrıs Şehitlerinde Eşyalı Daire,"Konak, Alsancak Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/0/7/1/2/2/4/1708090270-786135-42217053.jpeg,,izmir,konak,alsancak,2,1,100,30,6,22500
10,7950,06-04-2024,Kiralık Daire,1 +                        1,52 m²,0 Yaşında,3. Kat,Seyrek Merkezde Kiralık 1+1 Daire,"Menemen, 85. Yıl Cumhuriyet Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/nexus-world-gayrimenkul-yatirim-danismanligi-142520/burcin-atilgan-4030648,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/2/4/2/2/2/4/54c5bdeb-f47e-40d7-ab99-f7b21da46e15.jpeg,https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/4/6/0/3/0/4/ccf24b8f-02e2-4b81-b46f-52d1e2aac842.jpg,izmir,menemen,85_yil_cumhuriyet,1,1,52,0,3,7950
28,15500,02-04-2024,Kiralık Daire,3 +                        1,150 m²,20                       Yaşında,5. Kat,Kasımpaşada Her Yere Yürüme Mesafesinde Çok Geniş 3+1 Daire,"Menderes, Kasımpaşa Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-menderes-128479,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/7/9/4/4/2/4/48b71ec6-522d-4921-8dce-d0b640e51103.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/7/4/8/2/1/8629e5a1-155b-41e6-a981-8021ed8726ba.jpg,izmir,menderes,kasimpasa,3,1,150,20,5,15500
28,15000,30-03-2024,Kiralık Daire,3 +                        1,110 m²,16                       Yaşında,2. Kat,Halil Emlak Tan Arakat D.Gazli 3+1 110 M2 15.000 Tl,"Bornova, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/4/4/3/4/2/4/06cf0847-56f6-4b22-859d-1fde371e4467.jpeg,,izmir,bornova,inonu,3,1,110,16,2,15000
27,15000,31-03-2024,Kiralık Daire,2 +                        1,85 m²,26                       Yaşında,1. Kat,Yeşilyurt Hastane Çevre Eşyalı 2+1 Doğalgazlı Kiralık Daire,"Karabağlar, Esenlik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-yildiz-subesi-61913,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/0/9/3/4/2/4/f04e464d-9663-40c8-aa0f-da03fae94196.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/1/9/1/6/0/8b26ec88-ee6a-4e2b-ade4-a596ba6ad53b.jpg,izmir,karabaglar,esenlik,2,1,85,26,1,15000
27,13000,05-03-2024,Kiralık Daire,2 +                        1,100 m²,17                       Yaşında,3. Kat,Buca Göksuda İzbana Yakın D.Gazlı Cadde Üstü Arakat Daire,"Buca, Göksu Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/9/4/9/2/2/4/48b2175c-2e50-49b2-ae5c-c19af5443b57.jpg,,izmir,buca,goksu,2,1,100,17,3,13000
21,20000,05-04-2024,Kiralık Daire,2 +                        1,120 m²,25                       Yaşında,4. Kat,Buca Şirinyer  İzban Yanı Özcan Emlaktan Kiralık Daire  2+1,"Buca, Akıncılar Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/0/4/6/4/2/4/9748178f-7664-498f-9737-5e84d0a5a7ee.jpg,,izmir,buca,akincilar,2,1,120,25,4,20000
21,20000,07-03-2024,Kiralık Daire,3 +                        1,150 m²,26                       Yaşında,2. Kat,Buca Valirahmibey Mah Belediye Yakını Merkezde Kiralık 3+1 Daire,"Buca, Vali Rahmi Bey Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-360-commercial-129850,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/0/7/1/3/2/4/fb89ef61-10af-44e3-a80c-80b892f153bc.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/0/5/8/9/2/1/1beab388-2636-4c93-9de2-727342532c63.jpg,izmir,buca,vali_rahmi_bey,3,1,150,26,2,20000
14,15000,04-03-2024,Kiralık Daire,3 +                        1,125 m²,20                       Yaşında,2. Kat,İzmir Selçuk Zafer  Mahallesinde Kiralık Daire,"Selçuk, Zafer Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/armina-group-gayrimenkul-danismanligi-132456,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/3/9/7/2/2/4/f61f8bee-7441-44ce-87e1-f9d72883395a.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/4/2/3/1/aefe9f3b-6c32-43fe-a898-cc52fa9ed993.jpg,izmir,selcuk,zafer,3,1,125,20,2,15000
13,13000,11-04-2024,Kiralık Daire,3 +                        1,100 m²,8                       Yaşında,0. Kat,Çandarlı Eyko Da Sürekli Kiralık 3+1,"Dikili, Çandarlı Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/karyel-gayrimenkul-ulukent-115256,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/4/8/5/4/2/4/1712230003846-42458420.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/5/2/5/1/1/e15f7ea3-51da-4f52-b05a-ac2aba41d966.jpg,izmir,dikili,candarli,3,1,100,8,0,13000
26,12000,13-03-2024,Kiralık Daire,1 +                        1,55 m²,17                       Yaşında,3. Kat,Can Emlak Tan Yaz-Kış Full Eşyalı Kiralık 1+1 Daire,"Menderes, Gümüldür Fevzi Çakmak Mahallesi",,,,izmir,menderes,gumuldur_fevzi_cakmak,1,1,55,17,3,12000
1,11000,15-04-2024,Kiralık Daire,2 +                        1,85 m²,35                       Yaşında,3. Kat,İnönü Caddesini Gören Kiralik Daire,"Konak, Altıntaş Mahallesi",,,,izmir,konak,altintas,2,1,85,35,3,11000
15,15000,09-04-2024,Kiralık Daire,2 +                        1,110 m²,21                       Yaşında,2. Kat,Bayraklı İzbana Yürüme Mesafesinde Eşyalı Kiralık Daire,"Bayraklı, Bayraklı Mahallesi",,,,izmir,bayrakli,bayrakli,2,1,110,21,2,15000
4,13500,09-03-2024,Kiralık Daire,1 +                        1,135 m²,1                       Yaşında,1. Kat,Sahibinden Full Eşyalı Denize Yakın Bahçeli Kiralık Daire,"Urla, İçmeler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/0/0/3/3/2/4/1709986948689-42330029.jpg,,izmir,urla,icmeler,1,1,135,1,1,13500
19,20000,29-02-2024,Kiralık Daire,3 +                        1,120 m²,0 Yaşında,2. Kat,Ege Emlak'tanatatürk Mahallesinde Cadde Üzeri Müstakil Gibi Sıfır Daire,"Bornova, İnönü Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/5/9/5/2/2/4/11f3b496-6503-4cf9-82e4-55df801fbebe.jpg,,izmir,bornova,inonu,3,1,120,0,2,20000
35,11000,26-03-2024,Kiralık Daire,1 +                        1,40 m²,5                       Yaşında,1. Kat,Marka'dan Anacadde&kampüs Yakını Eşyalı Klimalı 1+1kiralık Daire,"Buca, Kuruçeşme Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/8/5/1/4/2/4/1d237bc3-6223-4c0c-b6c9-43c9ed087026.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg,izmir,buca,kurucesme,1,1,40,5,1,11000
35,11000,20-03-2024,Kiralık Daire,2 +                        1,90 m²,28                       Yaşında,4. Kat,Vatan Mh Hastane Yakını 2+1 90m2 Kiralık Daire,"Karabağlar, Vatan Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-23746,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/2/4/0/2/2/4/0d1e33bb-7b7d-491e-9a48-b5993e6f9ded.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/4/7/3/2/0/404b3208-931c-4599-b3ba-7cb5088f0c16.jpg,izmir,karabaglar,vatan,2,1,90,28,4,11000
25,27500,18-03-2024,Kiralık Daire,2 +                        1,74 m²,1                       Yaşında,5. Kat,Bayraklı Modda Suits De Kiralık 2+1 Lüks Daire,"Bayraklı, Mansuroğlu Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/5/9/3/2/2/4/148df502-9120-4bd6-8752-b243e3e7e438.jpeg,,izmir,bayrakli,mansuroglu,2,1,74,1,5,27500
27,25000,03-04-2024,Kiralık Daire,3 +                        1,160 m²,11                       Yaşında,3. Kat,Hatice Hoşköseoğlu'ndan Kiralık 3+1 Daire,"Bayraklı, Körfez Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/1/3/5/4/2/4/c0bfb032-373c-403f-a358-6f51532b6733.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg,izmir,bayrakli,korfez,3,1,160,11,3,25000
25,15000,02-04-2024,Kiralık Daire,3 +                        1,150 m²,25                       Yaşında,5. Kat,"Nergiz Metro İstasyonu Yakını, 3+1, Doğalgazlı, Asansörsüz 5. Kat","Karşıyaka, Nergiz Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/2/1/4/2/2/4/2000c883-2e47-454c-bc42-87356d8d4619.jpg,,izmir,karsiyaka,nergiz,3,1,150,25,5,15000
19,29000,02-04-2024,Kiralık Daire,2 +                        1,95 m²,20                       Yaşında,5. Kat,Emlakbank Konutları Arakat Lüks Eşyalı Kiralık  2+1 Daire,"Gaziemir, Gazikent Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/2/8/4/4/2/4/f6b9ba72-e22b-4ee2-9be8-6c1801608054.jpg,,izmir,gaziemir,gazikent,2,1,95,20,5,29000
19,15000,02-04-2024,Kiralık Daire,1 +                        1,55 m²,3                       Yaşında,1. Kat,"Buca'da Caddeye, Hasan Ağa'ya Yakı, 1+1 Eşyalı Stüdyo","Buca, Menderes Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/turyap-ucyol-temsilciligi-26467,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/4/2/3/4/2/4/1aed42c3-0468-4318-bf86-beedfa6b8732.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/6/4/6/2/0/3033f06a-fb11-422d-9b6f-9a4b10785dea.jpg,izmir,buca,menderes,1,1,55,3,1,15000
13,20000,06-04-2024,Kiralık Daire,1 +                        1,65 m²,4                       Yaşında,3. Kat,Karşıyaka Medikal Park Anadolu Caddesi Yakını Kiralık 1+1,"Karşıyaka, İmbatlı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/5/6/4/2/4/b32ca354-561a-4e04-9ed9-d41fb3285035.jpeg,,izmir,karsiyaka,imbatli,1,1,65,4,3,20000
13,10500,03-04-2024,Kiralık Daire,1 +                        1,60 m²,5                       Yaşında,3. Kat,Aciliyeti Var Ful Eşyalı 1+1,"Buca, Atatürk Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/9/3/5/4/2/4/7f10f129-6bb5-4929-894f-c49fd27b4b5e.jpg,,izmir,buca,ataturk,1,1,60,5,3,10500
8,13000,26-03-2024,Kiralık Daire,1 +                        1,65 m²,3                       Yaşında,3. Kat,Mia Koru 1. Etapta Havuz Cepheli 1+1,"Torbalı, Torbalı Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/7/1/4/2/4/ab244253-e9da-4029-8271-4214f5a0c5f5.jpeg,,izmir,torbali,torbali,1,1,65,3,3,13000
17,13500,13-04-2024,Kiralık Daire,2 +                        1,110 m²,21                       Yaşında,2. Kat,Bornova Bırlık Mahallesı Eşyalı Kiralık Daire,"Bornova, Birlik Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/remax-pirlanta-50269,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/2/6/5/4/2/4/191ed9dd-de59-4ee0-8bea-ec279c52e729.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/2/0/5/0/03425537-3861-4027-9436-cbe262f2de16.jpg,izmir,bornova,birlik,2,1,110,21,2,13500
24,14000,05-04-2024,Kiralık Daire,3 +                        1,110 m²,16                       Yaşında,0. Kat,Üniversite'ye Yürüme Mesafesinde Doğalgazlı 3+1 Daire,"Buca, Yıldız Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/emray-gayrimenkul-123878,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/5/1/7/3/2/4/f26f05ca-af90-43f0-8182-25ff727934dc.jpeg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/8/3/2/1/591ee718-e77c-4223-b513-e4200a76e74b.jpg,izmir,buca,yildiz,3,1,110,16,0,14000
18,16000,15-03-2024,Kiralık Daire,3 +                        1,115 m²,25                       Yaşında,4. Kat,Karşıyaka Bahçelievlerde Kiralık 3+1 Doğalgazlı Arakat Daire,"Karşıyaka, Bahçelievler Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/3/1/6/3/2/4/73090332-a456-42d6-bf58-408221bf825b.jpg,,izmir,karsiyaka,bahcelievler,3,1,115,25,4,16000
12,7500,08-04-2024,Kiralık Daire,2 +                        1,100 m²,30                       Yaşında,4. Kat,Gökçe Bağçivan  Gayrimenkulden Hastane  Yakını  Eşyalı,"Ödemiş, Zafer Mahallesi",,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/3/5/7/4/2/4/1712583425-671701-42475391.jpeg,,izmir,odemis,zafer,2,1,100,30,4,7500
10,14000,01-04-2024,Kiralık Daire,2 +                        1,85 m²,0 Yaşında,1. Kat,Yığma Tepe Mevki 2+1 Kiralık Daire,"Bergama, Atatürk Mahallesi",https://www.hepsiemlak.com/emlak-ofisi/binax-adil-139401,https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/9/2/4/4/2/4/8d024b36-a1fc-42a4-b7c8-62f06725820a.jpg,https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/0/4/9/3/1/4002aaf2-7ed7-42b7-bae0-d8f6061283d0.jpg,izmir,bergama,ataturk,2,1,85,0,1,14000
46,15000,07-04-2024,Kiralık Daire,1 +                        1,55 m²,8                       Yaşında,4. Kat,Balatcik Da 1+1 Kiralık Daire,"Çiğli, Balatçık Mahallesi",,,,izmir,cigli,balatcik,1,1,55,8,4,15000
